id,loan_id,due_date,paid_date,expected_amount,paid_amount,payment_status,days_overdue
1261,69,2025-07-09,2025-07-09,95792.12,95792.12,paid,0
1262,69,2025-07-16,2025-07-16,95792.12,95792.12,paid,0
1263,69,2025-07-23,2025-07-28,95792.12,95792.12,late,5
1264,69,2025-07-30,2025-07-30,95792.12,95792.12,paid,0
1265,69,2025-08-06,2025-08-06,95792.12,95792.12,paid,0
1266,69,2025-08-13,2025-08-13,95792.12,95792.12,paid,0
1267,69,2025-08-20,2025-08-20,95792.12,95792.12,paid,0
1268,69,2025-08-27,2025-08-27,95792.12,95792.12,paid,0
1269,69,2025-09-03,2025-09-03,95792.12,95792.12,paid,0
1270,69,2025-09-10,2025-09-10,95792.12,95792.12,paid,0
1271,69,2025-09-17,2025-09-17,95792.12,95792.12,paid,0
1272,69,2025-09-24,2025-09-24,95792.12,95792.12,paid,0
1273,69,2025-10-01,,95792.12,81359.0,partial,10
1274,70,2024-12-28,2024-12-28,126011.5,126011.5,paid,0
1275,70,2025-01-04,2025-01-04,126011.5,126011.5,paid,0
1276,70,2025-01-11,2025-01-11,126011.5,126011.5,paid,0
1277,70,2025-01-18,2025-01-18,126011.5,126011.5,paid,0
1278,70,2025-01-25,2025-01-29,126011.5,126011.5,late,4
1279,70,2025-02-01,2025-02-07,126011.5,126011.5,late,6
1280,70,2025-02-08,2025-02-08,126011.5,126011.5,paid,0
1281,70,2025-02-15,,126011.5,105019.73,partial,8
1282,70,2025-02-22,,126011.5,97458.83,partial,7
1283,70,2025-03-01,2025-03-01,126011.5,126011.5,paid,0
1284,70,2025-03-08,2025-03-08,126011.5,126011.5,paid,0
1285,70,2025-03-15,2025-03-15,126011.5,126011.5,paid,0
1286,70,2025-03-22,2025-03-22,126011.5,126011.5,paid,0
1287,70,2025-03-29,2025-03-29,126011.5,126011.5,paid,0
1288,70,2025-04-05,2025-04-05,126011.5,126011.5,paid,0
1289,70,2025-04-12,2025-04-20,126011.5,126011.5,late,8
1290,70,2025-04-19,2025-04-19,126011.5,126011.5,paid,0
1291,70,2025-04-26,2025-04-26,126011.5,126011.5,paid,0
1292,70,2025-05-03,2025-05-03,126011.5,126011.5,paid,0
1293,70,2025-05-10,2025-05-10,126011.5,126011.5,paid,0
1294,71,2024-04-10,2024-04-14,373154.33,373154.33,late,4
1295,71,2024-04-17,2024-04-22,373154.33,373154.33,late,5
1296,71,2024-04-24,2024-04-24,373154.33,373154.33,paid,0
1297,71,2024-05-01,2024-05-01,373154.33,373154.33,paid,0
1298,71,2024-05-08,2024-05-08,373154.33,373154.33,paid,0
1299,71,2024-05-15,2024-05-15,373154.33,373154.33,paid,0
1300,71,2024-05-22,2024-05-27,373154.33,373154.33,late,5
1301,71,2024-05-29,2024-05-29,373154.33,373154.33,paid,0
1302,71,2024-06-05,2024-06-05,373154.33,373154.33,paid,0
1303,71,2024-06-12,2024-06-12,373154.33,373154.33,paid,0
1304,71,2024-06-19,2024-06-19,373154.33,373154.33,paid,0
1305,71,2024-06-26,2024-06-26,373154.33,373154.33,paid,0
1306,71,2024-07-03,,373154.33,290222.18,partial,9
1307,71,2024-07-10,2024-07-10,373154.33,373154.33,paid,0
1308,71,2024-07-17,2024-07-17,373154.33,373154.33,paid,0
1309,71,2024-07-24,2024-08-01,373154.33,373154.33,late,8
1310,71,2024-07-31,2024-07-31,373154.33,373154.33,paid,0
1311,71,2024-08-07,2024-08-07,373154.33,373154.33,paid,0
1312,71,2024-08-14,2024-08-14,373154.33,373154.33,paid,0
1313,71,2024-08-21,2024-08-26,373154.33,373154.33,late,5
1314,71,2024-08-28,2024-08-28,373154.33,373154.33,paid,0
1315,71,2024-09-04,2024-09-04,373154.33,373154.33,paid,0
1316,71,2024-09-11,2024-09-11,373154.33,373154.33,paid,0
1317,71,2024-09-18,2024-09-18,373154.33,373154.33,paid,0
1318,72,2024-03-20,2024-03-20,109787.88,109787.88,paid,0
1319,72,2024-03-27,2024-03-27,109787.88,109787.88,paid,0
1320,72,2024-04-03,2024-04-03,109787.88,109787.88,paid,0
1321,72,2024-04-10,2024-04-14,109787.88,109787.88,late,4
1322,72,2024-04-17,2024-04-17,109787.88,109787.88,paid,0
1323,72,2024-04-24,2024-04-29,109787.88,109787.88,late,5
1324,72,2024-05-01,2024-05-01,109787.88,109787.88,paid,0
1325,72,2024-05-08,2024-05-08,109787.88,109787.88,paid,0
1326,72,2024-05-15,2024-05-15,109787.88,109787.88,paid,0
1327,72,2024-05-22,2024-05-22,109787.88,109787.88,paid,0
1328,72,2024-05-29,2024-06-01,109787.88,109787.88,late,3
1329,72,2024-06-05,2024-06-15,109787.88,109787.88,late,10
1330,72,2024-06-12,2024-06-12,109787.88,109787.88,paid,0
1331,72,2024-06-19,2024-06-19,109787.88,109787.88,paid,0
1332,72,2024-06-26,2024-06-26,109787.88,109787.88,paid,0
1333,72,2024-07-03,2024-07-03,109787.88,109787.88,paid,0
1334,72,2024-07-10,2024-07-10,109787.88,109787.88,paid,0
1335,72,2024-07-17,2024-07-20,109787.88,109787.88,late,3
1336,72,2024-07-24,2024-07-24,109787.88,109787.88,paid,0
1337,72,2024-07-31,2024-08-05,109787.88,109787.88,late,5
1338,72,2024-08-07,2024-08-07,109787.88,109787.88,paid,0
1339,72,2024-08-14,2024-08-14,109787.88,109787.88,paid,0
1340,72,2024-08-21,2024-08-31,109787.88,109787.88,late,10
1341,72,2024-08-28,2024-08-28,109787.88,109787.88,paid,0
1342,73,2024-08-02,2024-08-02,427163.05,427163.05,paid,0
1343,73,2024-08-09,2024-08-09,427163.05,427163.05,paid,0
1344,73,2024-08-16,2024-08-16,427163.05,427163.05,paid,0
1345,73,2024-08-23,2024-08-23,427163.05,427163.05,paid,0
1346,73,2024-08-30,2024-08-30,427163.05,427163.05,paid,0
1347,73,2024-09-06,2024-09-06,427163.05,427163.05,paid,0
1348,73,2024-09-13,2024-09-13,427163.05,427163.05,paid,0
1349,73,2024-09-20,2024-09-20,427163.05,427163.05,paid,0
1350,73,2024-09-27,2024-09-27,427163.05,427163.05,paid,0
1351,73,2024-10-04,2024-10-04,427163.05,427163.05,paid,0
1352,73,2024-10-11,2024-10-11,427163.05,427163.05,paid,0
1353,73,2024-10-18,2024-10-18,427163.05,427163.05,paid,0
1354,73,2024-10-25,2024-11-01,427163.05,427163.05,late,7
1355,73,2024-11-01,2024-11-01,427163.05,427163.05,paid,0
1356,73,2024-11-08,2024-11-08,427163.05,427163.05,paid,0
1357,73,2024-11-15,,427163.05,230601.23,partial,8
1358,73,2024-11-22,2024-11-26,427163.05,427163.05,late,4
1359,73,2024-11-29,2024-12-07,427163.05,427163.05,late,8
1360,73,2024-12-06,2024-12-10,427163.05,427163.05,late,4
1361,73,2024-12-13,2024-12-13,427163.05,427163.05,paid,0
1362,74,2023-12-29,2024-01-03,226814.7,226814.7,late,5
1363,74,2024-01-05,2024-01-05,226814.7,226814.7,paid,0
1364,74,2024-01-12,2024-01-12,226814.7,226814.7,paid,0
1365,74,2024-01-19,2024-01-19,226814.7,226814.7,paid,0
1366,74,2024-01-26,2024-01-26,226814.7,226814.7,paid,0
1367,74,2024-02-02,2024-02-02,226814.7,226814.7,paid,0
1368,74,2024-02-09,2024-02-09,226814.7,226814.7,paid,0
1369,74,2024-02-16,2024-02-16,226814.7,226814.7,paid,0
1370,74,2024-02-23,,226814.7,201448.47,partial,8
1371,74,2024-03-01,2024-03-01,226814.7,226814.7,paid,0
1372,74,2024-03-08,2024-03-08,226814.7,226814.7,paid,0
1373,74,2024-03-15,2024-03-20,226814.7,226814.7,late,5
1374,74,2024-03-22,2024-03-30,226814.7,226814.7,late,8
1375,74,2024-03-29,2024-03-29,226814.7,226814.7,paid,0
1376,74,2024-04-05,2024-04-05,226814.7,226814.7,paid,0
1377,74,2024-04-12,2024-04-12,226814.7,226814.7,paid,0
1378,74,2024-04-19,2024-04-19,226814.7,226814.7,paid,0
1379,74,2024-04-26,2024-04-26,226814.7,226814.7,paid,0
1380,74,2024-05-03,2024-05-03,226814.7,226814.7,paid,0
1381,74,2024-05-10,,226814.7,194028.39,partial,6
1382,75,2025-03-18,2025-03-18,220478.96,220478.96,paid,0
1383,75,2025-03-25,2025-03-25,220478.96,220478.96,paid,0
1384,75,2025-04-01,2025-04-01,220478.96,220478.96,paid,0
1385,75,2025-04-08,2025-04-11,220478.96,220478.96,late,3
1386,75,2025-04-15,,220478.96,136281.93,partial,6
1387,75,2025-04-22,2025-04-28,220478.96,220478.96,late,6
1388,75,2025-04-29,2025-04-29,220478.96,220478.96,paid,0
1389,75,2025-05-06,2025-05-12,220478.96,220478.96,late,6
1390,75,2025-05-13,2025-05-13,220478.96,220478.96,paid,0
1391,75,2025-05-20,,220478.96,152056.45,partial,3
1392,75,2025-05-27,2025-05-27,220478.96,220478.96,paid,0
1393,75,2025-06-03,2025-06-07,220478.96,220478.96,late,4
1394,75,2025-06-10,2025-06-10,220478.96,220478.96,paid,0
1395,75,2025-06-17,2025-06-17,220478.96,220478.96,paid,0
1396,75,2025-06-24,2025-06-24,220478.96,220478.96,paid,0
1397,75,2025-07-01,,220478.96,190701.74,partial,9
1398,75,2025-07-08,2025-07-08,220478.96,220478.96,paid,0
1399,75,2025-07-15,2025-07-15,220478.96,220478.96,paid,0
1400,75,2025-07-22,2025-07-22,220478.96,220478.96,paid,0
1401,75,2025-07-29,2025-07-29,220478.96,220478.96,paid,0
1402,75,2025-08-05,2025-08-05,220478.96,220478.96,paid,0
1403,75,2025-08-12,2025-08-12,220478.96,220478.96,paid,0
1404,75,2025-08-19,2025-08-19,220478.96,220478.96,paid,0
1405,75,2025-08-26,2025-08-26,220478.96,220478.96,paid,0
1406,76,2024-07-09,2024-07-09,447762.6,447762.6,paid,0
1407,76,2024-07-16,,447762.6,326327.53,partial,9
1408,76,2024-07-23,2024-07-23,447762.6,447762.6,paid,0
1409,76,2024-07-30,2024-07-30,447762.6,447762.6,paid,0
1410,76,2024-08-06,2024-08-06,447762.6,447762.6,paid,0
1411,76,2024-08-13,2024-08-13,447762.6,447762.6,paid,0
1412,76,2024-08-20,2024-08-26,447762.6,447762.6,late,6
1413,76,2024-08-27,2024-08-27,447762.6,447762.6,paid,0
1414,76,2024-09-03,,447762.6,402770.74,partial,8
1415,76,2024-09-10,2024-09-20,447762.6,447762.6,late,10
1416,76,2024-09-17,2024-09-17,447762.6,447762.6,paid,0
1417,76,2024-09-24,2024-09-24,447762.6,447762.6,paid,0
1418,76,2024-10-01,2024-10-10,447762.6,447762.6,late,9
1419,76,2024-10-08,2024-10-18,447762.6,447762.6,late,10
1420,76,2024-10-15,2024-10-15,447762.6,447762.6,paid,0
1421,76,2024-10-22,2024-10-22,447762.6,447762.6,paid,0
1422,76,2024-10-29,2024-10-29,447762.6,447762.6,paid,0
1423,76,2024-11-05,2024-11-05,447762.6,447762.6,paid,0
1424,76,2024-11-12,2024-11-12,447762.6,447762.6,paid,0
1425,76,2024-11-19,2024-11-19,447762.6,447762.6,paid,0
1426,77,2025-03-07,2025-03-07,233751.46,233751.46,paid,0
1427,77,2025-03-14,2025-03-14,233751.46,233751.46,paid,0
1428,77,2025-03-21,2025-03-27,233751.46,233751.46,late,6
1429,77,2025-03-28,2025-03-28,233751.46,233751.46,paid,0
1430,77,2025-04-04,2025-04-04,233751.46,233751.46,paid,0
1431,77,2025-04-11,2025-04-11,233751.46,233751.46,paid,0
1432,77,2025-04-18,2025-04-23,233751.46,233751.46,late,5
1433,77,2025-04-25,2025-04-25,233751.46,233751.46,paid,0
1434,77,2025-05-02,2025-05-02,233751.46,233751.46,paid,0
1435,77,2025-05-09,2025-05-09,233751.46,233751.46,paid,0
1436,77,2025-05-16,2025-05-16,233751.46,233751.46,paid,0
1437,77,2025-05-23,2025-05-23,233751.46,233751.46,paid,0
1438,77,2025-05-30,2025-05-30,233751.46,233751.46,paid,0
1439,77,2025-06-06,,233751.46,131626.35,partial,3
1440,77,2025-06-13,2025-06-20,233751.46,233751.46,late,7
1441,77,2025-06-20,2025-06-20,233751.46,233751.46,paid,0
1442,77,2025-06-27,2025-06-27,233751.46,233751.46,paid,0
1443,77,2025-07-04,2025-07-04,233751.46,233751.46,paid,0
1444,77,2025-07-11,2025-07-11,233751.46,233751.46,paid,0
1445,77,2025-07-18,2025-07-18,233751.46,233751.46,paid,0
1446,77,2025-07-25,2025-07-30,233751.46,233751.46,late,5
1447,77,2025-08-01,2025-08-01,233751.46,233751.46,paid,0
1448,77,2025-08-08,2025-08-08,233751.46,233751.46,paid,0
1449,77,2025-08-15,2025-08-22,233751.46,233751.46,late,7
1450,78,2025-08-30,2025-08-30,233776.0,233776.0,paid,0
1451,78,2025-09-06,2025-09-06,233776.0,233776.0,paid,0
1452,78,2025-09-13,2025-09-23,233776.0,233776.0,late,10
1453,78,2025-09-20,2025-09-20,233776.0,233776.0,paid,0
1454,78,2025-09-27,2025-10-06,233776.0,233776.0,late,9
1455,78,2025-10-04,2025-10-07,233776.0,233776.0,late,3
1456,78,2025-10-11,2025-10-11,233776.0,233776.0,paid,0
1457,78,2025-10-18,2025-10-18,233776.0,233776.0,paid,0
1458,78,2025-10-25,2025-10-25,233776.0,233776.0,paid,0
1459,78,2025-11-01,2025-11-01,233776.0,233776.0,paid,0
1460,78,2025-11-08,2025-11-08,233776.0,233776.0,paid,0
1461,78,2025-11-15,2025-11-19,233776.0,233776.0,late,4
1462,79,2024-07-02,2024-07-02,123029.6,123029.6,paid,0
1463,79,2024-07-09,2024-07-09,123029.6,123029.6,paid,0
1464,79,2024-07-16,2024-07-16,123029.6,123029.6,paid,0
1465,79,2024-07-23,2024-07-23,123029.6,123029.6,paid,0
1466,79,2024-07-30,2024-07-30,123029.6,123029.6,paid,0
1467,79,2024-08-06,2024-08-06,123029.6,123029.6,paid,0
1468,79,2024-08-13,2024-08-13,123029.6,123029.6,paid,0
1469,79,2024-08-20,2024-08-20,123029.6,123029.6,paid,0
1470,79,2024-08-27,2024-08-27,123029.6,123029.6,paid,0
1471,79,2024-09-03,2024-09-03,123029.6,123029.6,paid,0
1472,79,2024-09-10,2024-09-10,123029.6,123029.6,paid,0
1473,79,2024-09-17,2024-09-17,123029.6,123029.6,paid,0
1474,79,2024-09-24,2024-09-24,123029.6,123029.6,paid,0
1475,79,2024-10-01,2024-10-09,123029.6,123029.6,late,8
1476,79,2024-10-08,2024-10-08,123029.6,123029.6,paid,0
1477,79,2024-10-15,2024-10-15,123029.6,123029.6,paid,0
1478,79,2024-10-22,2024-10-22,123029.6,123029.6,paid,0
1479,79,2024-10-29,2024-11-03,123029.6,123029.6,late,5
1480,79,2024-11-05,2024-11-05,123029.6,123029.6,paid,0
1481,79,2024-11-12,2024-11-12,123029.6,123029.6,paid,0
1482,80,2024-01-01,2024-01-05,624044.69,624044.69,late,4
1483,80,2024-01-08,2024-01-08,624044.69,624044.69,paid,0
1484,80,2024-01-15,2024-01-15,624044.69,624044.69,paid,0
1485,80,2024-01-22,2024-01-22,624044.69,624044.69,paid,0
1486,80,2024-01-29,2024-01-29,624044.69,624044.69,paid,0
1487,80,2024-02-05,2024-02-05,624044.69,624044.69,paid,0
1488,80,2024-02-12,2024-02-19,624044.69,624044.69,late,7
1489,80,2024-02-19,2024-02-19,624044.69,624044.69,paid,0
1490,80,2024-02-26,2024-02-26,624044.69,624044.69,paid,0
1491,80,2024-03-04,2024-03-04,624044.69,624044.69,paid,0
1492,80,2024-03-11,2024-03-11,624044.69,624044.69,paid,0
1493,80,2024-03-18,2024-03-18,624044.69,624044.69,paid,0
1494,80,2024-03-25,2024-03-25,624044.69,624044.69,paid,0
1495,80,2024-04-01,2024-04-01,624044.69,624044.69,paid,0
1496,80,2024-04-08,2024-04-08,624044.69,624044.69,paid,0
1497,80,2024-04-15,2024-04-15,624044.69,624044.69,paid,0
1498,81,2024-07-31,2024-07-31,192504.05,192504.05,paid,0
1499,81,2024-08-07,2024-08-07,192504.05,192504.05,paid,0
1500,81,2024-08-14,2024-08-14,192504.05,192504.05,paid,0
1501,81,2024-08-21,2024-08-28,192504.05,192504.05,late,7
1502,81,2024-08-28,2024-08-28,192504.05,192504.05,paid,0
1503,81,2024-09-04,2024-09-10,192504.05,192504.05,late,6
1504,81,2024-09-11,2024-09-11,192504.05,192504.05,paid,0
1505,81,2024-09-18,2024-09-18,192504.05,192504.05,paid,0
1506,81,2024-09-25,2024-09-25,192504.05,192504.05,paid,0
1507,81,2024-10-02,2024-10-02,192504.05,192504.05,paid,0
1508,81,2024-10-09,2024-10-14,192504.05,192504.05,late,5
1509,81,2024-10-16,2024-10-26,192504.05,192504.05,late,10
1510,81,2024-10-23,2024-10-23,192504.05,192504.05,paid,0
1511,81,2024-10-30,2024-11-05,192504.05,192504.05,late,6
1512,81,2024-11-06,2024-11-06,192504.05,192504.05,paid,0
1513,81,2024-11-13,,192504.05,150617.09,partial,6
1514,81,2024-11-20,,192504.05,173101.1,partial,10
1515,81,2024-11-27,2024-11-27,192504.05,192504.05,paid,0
1516,81,2024-12-04,2024-12-04,192504.05,192504.05,paid,0
1517,81,2024-12-11,2024-12-17,192504.05,192504.05,late,6
1518,82,2024-09-07,2024-09-13,134888.25,134888.25,late,6
1519,82,2024-09-14,2024-09-14,134888.25,134888.25,paid,0
1520,82,2024-09-21,2024-09-21,134888.25,134888.25,paid,0
1521,82,2024-09-28,,134888.25,89387.68,partial,9
1522,82,2024-10-05,2024-10-05,134888.25,134888.25,paid,0
1523,82,2024-10-12,2024-10-18,134888.25,134888.25,late,6
1524,82,2024-10-19,2024-10-19,134888.25,134888.25,paid,0
1525,82,2024-10-26,2024-10-26,134888.25,134888.25,paid,0
1526,82,2024-11-02,2024-11-02,134888.25,134888.25,paid,0
1527,82,2024-11-09,2024-11-09,134888.25,134888.25,paid,0
1528,82,2024-11-16,2024-11-16,134888.25,134888.25,paid,0
1529,82,2024-11-23,2024-11-29,134888.25,134888.25,late,6
1530,82,2024-11-30,,134888.25,99664.02,partial,7
1531,82,2024-12-07,2024-12-07,134888.25,134888.25,paid,0
1532,82,2024-12-14,2024-12-14,134888.25,134888.25,paid,0
1533,82,2024-12-21,2024-12-21,134888.25,134888.25,paid,0
1534,83,2024-03-03,2024-03-03,213589.75,213589.75,paid,0
1535,83,2024-03-10,2024-03-10,213589.75,213589.75,paid,0
1536,83,2024-03-17,2024-03-17,213589.75,213589.75,paid,0
1537,83,2024-03-24,2024-03-24,213589.75,213589.75,paid,0
1538,83,2024-03-31,2024-04-07,213589.75,213589.75,late,7
1539,83,2024-04-07,2024-04-07,213589.75,213589.75,paid,0
1540,83,2024-04-14,2024-04-14,213589.75,213589.75,paid,0
1541,83,2024-04-21,2024-04-21,213589.75,213589.75,paid,0
1542,83,2024-04-28,2024-04-28,213589.75,213589.75,paid,0
1543,83,2024-05-05,,213589.75,168535.96,partial,3
1544,83,2024-05-12,2024-05-12,213589.75,213589.75,paid,0
1545,83,2024-05-19,2024-05-19,213589.75,213589.75,paid,0
1546,83,2024-05-26,2024-05-26,213589.75,213589.75,paid,0
1547,83,2024-06-02,2024-06-02,213589.75,213589.75,paid,0
1548,83,2024-06-09,2024-06-09,213589.75,213589.75,paid,0
1549,83,2024-06-16,2024-06-16,213589.75,213589.75,paid,0
1550,84,2025-02-18,2025-02-18,323712.31,323712.31,paid,0
1551,84,2025-02-25,2025-02-25,323712.31,323712.31,paid,0
1552,84,2025-03-04,2025-03-04,323712.31,323712.31,paid,0
1553,84,2025-03-11,2025-03-16,323712.31,323712.31,late,5
1554,84,2025-03-18,2025-03-18,323712.31,323712.31,paid,0
1555,84,2025-03-25,2025-03-31,323712.31,323712.31,late,6
1556,84,2025-04-01,2025-04-01,323712.31,323712.31,paid,0
1557,84,2025-04-08,2025-04-08,323712.31,323712.31,paid,0
1558,84,2025-04-15,2025-04-15,323712.31,323712.31,paid,0
1559,84,2025-04-22,2025-04-22,323712.31,323712.31,paid,0
1560,84,2025-04-29,2025-04-29,323712.31,323712.31,paid,0
1561,84,2025-05-06,2025-05-06,323712.31,323712.31,paid,0
1562,84,2025-05-13,2025-05-20,323712.31,323712.31,late,7
1563,84,2025-05-20,2025-05-20,323712.31,323712.31,paid,0
1564,84,2025-05-27,2025-05-27,323712.31,323712.31,paid,0
1565,84,2025-06-03,2025-06-03,323712.31,323712.31,paid,0
1566,85,2025-05-28,2025-05-28,243293.1,243293.1,paid,0
1567,85,2025-06-04,2025-06-04,243293.1,243293.1,paid,0
1568,85,2025-06-11,2025-06-11,243293.1,243293.1,paid,0
1569,85,2025-06-18,2025-06-22,243293.1,243293.1,late,4
1570,85,2025-06-25,2025-06-25,243293.1,243293.1,paid,0
1571,85,2025-07-02,2025-07-02,243293.1,243293.1,paid,0
1572,85,2025-07-09,2025-07-09,243293.1,243293.1,paid,0
1573,85,2025-07-16,2025-07-16,243293.1,243293.1,paid,0
1574,85,2025-07-23,2025-07-23,243293.1,243293.1,paid,0
1575,85,2025-07-30,,243293.1,140096.88,partial,6
1576,85,2025-08-06,2025-08-06,243293.1,243293.1,paid,0
1577,85,2025-08-13,2025-08-13,243293.1,243293.1,paid,0
1578,85,2025-08-20,2025-08-20,243293.1,243293.1,paid,0
1579,85,2025-08-27,,243293.1,163475.17,partial,9
1580,85,2025-09-03,2025-09-10,243293.1,243293.1,late,7
1581,85,2025-09-10,2025-09-10,243293.1,243293.1,paid,0
1582,85,2025-09-17,2025-09-20,243293.1,243293.1,late,3
1583,85,2025-09-24,2025-09-30,243293.1,243293.1,late,6
1584,85,2025-10-01,2025-10-01,243293.1,243293.1,paid,0
1585,85,2025-10-08,2025-10-08,243293.1,243293.1,paid,0
1586,86,2024-01-25,2024-02-03,133928.9,133928.9,late,9
1587,86,2024-02-01,2024-02-01,133928.9,133928.9,paid,0
1588,86,2024-02-08,2024-02-08,133928.9,133928.9,paid,0
1589,86,2024-02-15,2024-02-19,133928.9,133928.9,late,4
1590,86,2024-02-22,2024-03-03,133928.9,133928.9,late,10
1591,86,2024-02-29,2024-02-29,133928.9,133928.9,paid,0
1592,86,2024-03-07,2024-03-07,133928.9,133928.9,paid,0
1593,86,2024-03-14,2024-03-14,133928.9,133928.9,paid,0
1594,86,2024-03-21,2024-03-21,133928.9,133928.9,paid,0
1595,86,2024-03-28,2024-03-28,133928.9,133928.9,paid,0
1596,86,2024-04-04,2024-04-04,133928.9,133928.9,paid,0
1597,86,2024-04-11,2024-04-11,133928.9,133928.9,paid,0
1598,86,2024-04-18,2024-04-18,133928.9,133928.9,paid,0
1599,86,2024-04-25,,133928.9,86422.51,partial,10
1600,86,2024-05-02,2024-05-05,133928.9,133928.9,late,3
1601,86,2024-05-09,,133928.9,108981.04,partial,5
1602,86,2024-05-16,2024-05-16,133928.9,133928.9,paid,0
1603,86,2024-05-23,2024-05-29,133928.9,133928.9,late,6
1604,86,2024-05-30,2024-05-30,133928.9,133928.9,paid,0
1605,86,2024-06-06,2024-06-06,133928.9,133928.9,paid,0
1606,87,2024-09-10,2024-09-16,251831.25,251831.25,late,6
1607,87,2024-09-17,2024-09-17,251831.25,251831.25,paid,0
1608,87,2024-09-24,2024-09-24,251831.25,251831.25,paid,0
1609,87,2024-10-01,2024-10-01,251831.25,251831.25,paid,0
1610,87,2024-10-08,2024-10-08,251831.25,251831.25,paid,0
1611,87,2024-10-15,2024-10-15,251831.25,251831.25,paid,0
1612,87,2024-10-22,2024-10-22,251831.25,251831.25,paid,0
1613,87,2024-10-29,2024-10-29,251831.25,251831.25,paid,0
1614,87,2024-11-05,2024-11-05,251831.25,251831.25,paid,0
1615,87,2024-11-12,2024-11-12,251831.25,251831.25,paid,0
1616,87,2024-11-19,2024-11-19,251831.25,251831.25,paid,0
1617,87,2024-11-26,2024-12-01,251831.25,251831.25,late,5
1618,87,2024-12-03,2024-12-09,251831.25,251831.25,late,6
1619,87,2024-12-10,2024-12-10,251831.25,251831.25,paid,0
1620,87,2024-12-17,2024-12-26,251831.25,251831.25,late,9
1621,87,2024-12-24,2024-12-24,251831.25,251831.25,paid,0
1622,88,2024-03-29,2024-03-29,79858.33,79858.33,paid,0
1623,88,2024-04-05,2024-04-05,79858.33,79858.33,paid,0
1624,88,2024-04-12,2024-04-22,79858.33,79858.33,late,10
1625,88,2024-04-19,2024-04-19,79858.33,79858.33,paid,0
1626,88,2024-04-26,2024-04-26,79858.33,79858.33,paid,0
1627,88,2024-05-03,2024-05-03,79858.33,79858.33,paid,0
1628,88,2024-05-10,2024-05-10,79858.33,79858.33,paid,0
1629,88,2024-05-17,2024-05-17,79858.33,79858.33,paid,0
1630,88,2024-05-24,2024-05-24,79858.33,79858.33,paid,0
1631,88,2024-05-31,2024-06-05,79858.33,79858.33,late,5
1632,88,2024-06-07,2024-06-07,79858.33,79858.33,paid,0
1633,88,2024-06-14,2024-06-14,79858.33,79858.33,paid,0
1634,88,2024-06-21,2024-07-01,79858.33,79858.33,late,10
1635,88,2024-06-28,2024-06-28,79858.33,79858.33,paid,0
1636,88,2024-07-05,2024-07-05,79858.33,79858.33,paid,0
1637,88,2024-07-12,2024-07-12,79858.33,79858.33,paid,0
1638,88,2024-07-19,2024-07-19,79858.33,79858.33,paid,0
1639,88,2024-07-26,2024-07-26,79858.33,79858.33,paid,0
1640,88,2024-08-02,2024-08-02,79858.33,79858.33,paid,0
1641,88,2024-08-09,2024-08-09,79858.33,79858.33,paid,0
1642,88,2024-08-16,2024-08-16,79858.33,79858.33,paid,0
1643,88,2024-08-23,2024-08-31,79858.33,79858.33,late,8
1644,88,2024-08-30,2024-08-30,79858.33,79858.33,paid,0
1645,88,2024-09-06,2024-09-06,79858.33,79858.33,paid,0
1646,89,2024-02-16,2024-02-16,280150.0,280150.0,paid,0
1647,89,2024-02-23,2024-02-23,280150.0,280150.0,paid,0
1648,89,2024-03-01,2024-03-01,280150.0,280150.0,paid,0
1649,89,2024-03-08,2024-03-08,280150.0,280150.0,paid,0
1650,89,2024-03-15,2024-03-15,280150.0,280150.0,paid,0
1651,89,2024-03-22,2024-03-22,280150.0,280150.0,paid,0
1652,89,2024-03-29,2024-03-29,280150.0,280150.0,paid,0
1653,89,2024-04-05,,280150.0,195900.82,partial,7
1654,89,2024-04-12,2024-04-12,280150.0,280150.0,paid,0
1655,89,2024-04-19,2024-04-19,280150.0,280150.0,paid,0
1656,89,2024-04-26,2024-04-26,280150.0,280150.0,paid,0
1657,89,2024-05-03,2024-05-11,280150.0,280150.0,late,8
1658,89,2024-05-10,2024-05-10,280150.0,280150.0,paid,0
1659,89,2024-05-17,2024-05-17,280150.0,280150.0,paid,0
1660,89,2024-05-24,,280150.0,219844.06,partial,6
1661,89,2024-05-31,2024-05-31,280150.0,280150.0,paid,0
1662,90,2025-06-04,2025-06-04,92544.67,92544.67,paid,0
1663,90,2025-06-11,2025-06-11,92544.67,92544.67,paid,0
1664,90,2025-06-18,2025-06-18,92544.67,92544.67,paid,0
1665,90,2025-06-25,2025-06-25,92544.67,92544.67,paid,0
1666,90,2025-07-02,2025-07-02,92544.67,92544.67,paid,0
1667,90,2025-07-09,2025-07-09,92544.67,92544.67,paid,0
1668,90,2025-07-16,2025-07-16,92544.67,92544.67,paid,0
1669,90,2025-07-23,2025-07-23,92544.67,92544.67,paid,0
1670,90,2025-07-30,,92544.67,47259.93,partial,8
1671,90,2025-08-06,2025-08-06,92544.67,92544.67,paid,0
1672,90,2025-08-13,2025-08-20,92544.67,92544.67,late,7
1673,90,2025-08-20,2025-08-20,92544.67,92544.67,paid,0
1674,90,2025-08-27,2025-08-27,92544.67,92544.67,paid,0
1675,90,2025-09-03,2025-09-03,92544.67,92544.67,paid,0
1676,90,2025-09-10,2025-09-20,92544.67,92544.67,late,10
1677,90,2025-09-17,2025-09-17,92544.67,92544.67,paid,0
